task_id,category,method,fault_intensity,seed,success,recovered,silent_failure,failure_detected,failure_signal,failure_class,actual_faults,tool_calls,model_calls,verifier_calls,recovery_steps,latency_ms,cost_proxy,escalated,trace_events,trace_available,final_answer
calc_020,calculation_verification,self_healing_full,0.4,3,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_full,0.5,1,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_full,0.5,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_full,0.5,3,True,True,False,False,,schema_or_output_failure,"schema_drift,schema_drift,malformed_output",4,0,1,3,120,5,False,8,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.1,1,True,True,False,False,,schema_or_output_failure,partial_response,2,0,0,1,60,2,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.1,2,True,False,False,False,,,,1,0,0,0,30,1,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.1,3,True,False,False,False,,,,1,0,0,0,30,1,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.2,1,True,False,False,False,,,,1,0,0,0,30,1,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.2,2,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,0,1,60,2,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.2,3,True,False,False,False,,,,1,0,0,0,30,1,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.3,1,True,False,False,False,,,,1,0,0,0,30,1,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.3,2,True,False,False,False,,,,1,0,0,0,30,1,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.3,3,True,False,False,False,,,,1,0,0,0,30,1,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.4,1,True,True,False,False,,schema_or_output_failure,malformed_output,2,0,0,1,60,2,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.4,2,True,False,False,False,,,,1,0,0,0,30,1,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.4,3,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,0,1,60,2,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.5,1,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,0,1,60,2,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.5,2,True,False,False,False,,,,1,0,0,0,30,1,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_verifier,0.5,3,True,True,False,False,,schema_or_output_failure,"schema_drift,schema_drift,malformed_output",4,0,0,3,120,4,False,8,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.1,1,True,True,False,False,,,partial_response,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.1,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.1,3,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.2,1,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.2,2,True,True,False,False,,,schema_drift,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.2,3,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.3,1,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.3,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.3,3,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.4,1,True,True,False,False,,,malformed_output,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.4,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.4,3,True,True,False,False,,,"schema_drift,partial_response",3,0,1,2,90,4,False,6,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.5,1,False,False,False,True,schema_drift,,"schema_drift,partial_response,timeout,schema_drift",4,0,1,3,5090,5,True,8,True,
calc_020,calculation_verification,self_healing_no_classifier,0.5,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_classifier,0.5,3,True,True,False,False,,,schema_drift,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.1,1,True,True,False,False,,schema_or_output_failure,partial_response,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.1,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.1,3,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.2,1,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.2,2,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.2,3,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.3,1,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.3,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.3,3,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.4,1,True,True,False,False,,schema_or_output_failure,malformed_output,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.4,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.4,3,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.5,1,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.5,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_budget,0.5,3,True,True,False,False,,schema_or_output_failure,"schema_drift,schema_drift,malformed_output",4,0,1,3,120,5,False,8,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.1,1,True,True,False,False,,schema_or_output_failure,partial_response,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.1,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.1,3,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.2,1,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.2,2,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.2,3,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.3,1,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.3,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.3,3,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.4,1,True,True,False,False,,schema_or_output_failure,malformed_output,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.4,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.4,3,True,True,False,False,,schema_or_output_failure,"schema_drift,partial_response",3,0,1,2,90,4,False,6,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.5,1,False,False,False,True,schema_drift,schema_or_output_failure,"schema_drift,partial_response,timeout,schema_drift",4,0,1,3,5090,5,True,8,True,
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.5,2,True,False,False,False,,,,1,0,1,0,30,2,False,1,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_targeted_recovery,0.5,3,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,4,True,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.1,1,True,True,False,False,,schema_or_output_failure,partial_response,2,0,1,1,60,3,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.1,2,True,False,False,False,,,,1,0,1,0,30,2,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.1,3,True,False,False,False,,,,1,0,1,0,30,2,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.2,1,True,False,False,False,,,,1,0,1,0,30,2,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.2,2,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.2,3,True,False,False,False,,,,1,0,1,0,30,2,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.3,1,True,False,False,False,,,,1,0,1,0,30,2,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.3,2,True,False,False,False,,,,1,0,1,0,30,2,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.3,3,True,False,False,False,,,,1,0,1,0,30,2,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.4,1,True,True,False,False,,schema_or_output_failure,malformed_output,2,0,1,1,60,3,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.4,2,True,False,False,False,,,,1,0,1,0,30,2,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.4,3,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.5,1,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.5,2,True,False,False,False,,,,1,0,1,0,30,2,False,0,False,The quarterly amount is 250.0.
calc_020,calculation_verification,self_healing_no_observability,0.5,3,True,True,False,False,,schema_or_output_failure,"schema_drift,schema_drift,malformed_output",4,0,1,3,120,5,False,0,False,The quarterly amount is 250.0.
planning_001,planning_tool_selection,self_healing_full,0.1,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.1,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.1,3,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.2,1,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.2,2,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.2,3,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.3,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.3,2,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.3,3,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.4,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.4,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.4,3,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.5,1,True,True,False,False,,schema_or_output_failure,"unavailable_tool,timeout,malformed_output",8,0,1,3,5230,9,False,8,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.5,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_full,0.5,3,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.1,1,True,False,False,False,,,,2,0,0,0,70,2,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.1,2,True,False,False,False,,,,2,0,0,0,70,2,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.1,3,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,0,1,140,4,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.2,1,True,True,False,False,,tool_invocation_failure,timeout,4,0,0,1,5090,4,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.2,2,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,0,1,140,4,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.2,3,True,False,False,False,,,,2,0,0,0,70,2,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.3,1,True,False,False,False,,,,2,0,0,0,70,2,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.3,2,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,0,1,140,4,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.3,3,True,False,False,False,,,,2,0,0,0,70,2,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.4,1,True,False,False,False,,,,2,0,0,0,70,2,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.4,2,True,False,False,False,,,,2,0,0,0,70,2,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.4,3,True,True,False,False,,tool_invocation_failure,timeout,4,0,0,1,5090,4,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.5,1,True,True,False,False,,schema_or_output_failure,"unavailable_tool,timeout,malformed_output",8,0,0,3,5230,8,False,8,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.5,2,True,False,False,False,,,,2,0,0,0,70,2,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_verifier,0.5,3,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,0,1,140,4,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.1,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.1,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.1,3,True,True,False,False,,,malformed_output,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.2,1,True,True,False,False,,,timeout,4,0,1,1,5090,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.2,2,False,False,False,True,malformed_output,,"schema_drift,unavailable_tool,timeout,malformed_output",8,0,1,3,5230,9,True,8,True,"{bad_json: missing_quotes, broken"
planning_001,planning_tool_selection,self_healing_no_classifier,0.2,3,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.3,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.3,2,True,True,False,False,,,schema_drift,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.3,3,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.4,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.4,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.4,3,True,True,False,False,,,timeout,4,0,1,1,5090,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.5,1,True,True,False,False,,,"unavailable_tool,timeout,malformed_output",8,0,1,3,5230,9,False,8,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.5,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_classifier,0.5,3,True,True,False,False,,,"malformed_output,schema_drift",6,0,1,2,210,7,False,6,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.1,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.1,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.1,3,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.2,1,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.2,2,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.2,3,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.3,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.3,2,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.3,3,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.4,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.4,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.4,3,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.5,1,True,True,False,False,,schema_or_output_failure,"unavailable_tool,timeout,malformed_output",8,0,1,3,5230,9,False,8,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.5,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_budget,0.5,3,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.1,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.1,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.1,3,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.2,1,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.2,2,False,False,False,True,malformed_output,schema_or_output_failure,"schema_drift,unavailable_tool,timeout,malformed_output",8,0,1,3,5230,9,True,8,True,"{bad_json: missing_quotes, broken"
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.2,3,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.3,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.3,2,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,140,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.3,3,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.4,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.4,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.4,3,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,4,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.5,1,True,True,False,False,,schema_or_output_failure,"unavailable_tool,timeout,malformed_output",8,0,1,3,5230,9,False,8,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.5,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_targeted_recovery,0.5,3,True,True,False,False,,schema_or_output_failure,"malformed_output,schema_drift",6,0,1,2,210,7,False,6,True,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.1,1,True,False,False,False,,,,2,0,1,0,70,3,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.1,2,True,False,False,False,,,,2,0,1,0,70,3,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.1,3,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,140,5,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.2,1,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.2,2,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,140,5,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.2,3,True,False,False,False,,,,2,0,1,0,70,3,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.3,1,True,False,False,False,,,,2,0,1,0,70,3,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.3,2,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,140,5,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.3,3,True,False,False,False,,,,2,0,1,0,70,3,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.4,1,True,False,False,False,,,,2,0,1,0,70,3,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.4,2,True,False,False,False,,,,2,0,1,0,70,3,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.4,3,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.5,1,True,True,False,False,,schema_or_output_failure,"unavailable_tool,timeout,malformed_output",8,0,1,3,5230,9,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.5,2,True,False,False,False,,,,2,0,1,0,70,3,False,0,False,Product A is available with stock of 15.
planning_001,planning_tool_selection,self_healing_no_observability,0.5,3,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,140,5,False,0,False,Product A is available with stock of 15.
planning_002,planning_tool_selection,self_healing_full,0.1,1,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product B is available with stock of 8.
planning_002,planning_tool_selection,self_healing_full,0.1,2,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product B is available with stock of 8.
planning_002,planning_tool_selection,self_healing_full,0.1,3,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product B is available with stock of 8.
planning_002,planning_tool_selection,self_healing_full,0.2,1,True,True,False,False,,tool_invocation_failure,unavailable_tool,4,0,1,1,140,5,False,4,True,Product B is available with stock of 8.
planning_002,planning_tool_selection,self_healing_full,0.2,2,True,True,False,False,,schema_or_output_failure,"timeout,malformed_output",6,0,1,2,5160,7,False,6,True,Product B is available with stock of 8.
planning_002,planning_tool_selection,self_healing_full,0.2,3,True,False,False,False,,,,2,0,1,0,70,3,False,1,True,Product B is available with stock of 8.
